route_id,distance_km,speed_kmph,traffic_level,hour_of_day,day_of_week,previous_eta,actual_eta
2,24.68,44.1,Low,22,6,33.85,34.62
2,25.35,33.37,High,19,5,75.3,74.83
3,39.26,34.08,Medium,23,4,83.57,86.4
2,25.43,50.29,Medium,17,3,35.32,37.24
2,24.52,52.02,Medium,1,2,37.76,36.81
3,40.34,45.42,Medium,4,0,65.12,64.66
3,37.62,47.87,Medium,17,1,56.44,57.93
2,29.58,33.21,Medium,19,0,68.59,66.38
2,29.26,29.28,Low,23,6,62.48,60.83
2,28.64,25.91,Low,20,4,66.45,65.53
2,28.98,28.84,Low,20,1,62.37,60.87
2,26.64,31.88,Medium,19,1,59.31,62.12
3,32.11,54.05,High,19,4,60.32,58.62
2,27.68,31.63,Medium,22,3,65.04,63.98
1,15.5,35.28,Low,13,1,24.46,25.75
2,22.93,32.47,Medium,8,6,50.07,52.56
3,30.4,51.92,Low,14,1,35.58,36.6
1,13.1,29.24,Medium,15,3,34.98,33.65
3,37.79,49.88,Low,13,6,43.88,45.75
1,16.73,42.71,Medium,1,1,30.2,28.65
3,42.21,26.41,High,9,1,153.39,151.75
3,30.44,45.46,Medium,19,3,47.18,48.75
1,17.61,49.26,High,19,4,31.06,34.0
3,32.75,44.03,Low,12,1,45.86,42.95
2,21.18,42.66,High,8,3,44.28,46.79
2,29.1,35.68,Low,12,0,47.17,48.39
2,25.43,35.56,High,15,6,67.85,69.51
1,15.31,25.34,High,17,4,57.4,57.6
2,23.37,54.86,High,7,2,41.97,42.79
3,44.14,38.94,Medium,17,4,83.36,84.12
1,16.5,44.21,Low,22,5,24.48,21.69
1,12.37,52.66,High,1,5,23.9,23.65
1,14.34,44.01,Medium,9,0,25.74,22.91
1,13.01,42.99,High,10,4,29.1,30.6
1,15.43,51.79,Low,6,4,17.66,19.4
3,34.83,32.89,High,22,1,105.52,102.83
1,12.8,29.83,Medium,1,1,35.21,33.82
1,13.03,44.2,High,22,1,29.55,29.48
3,33.13,54.5,Low,18,2,36.43,37.22
1,13.81,30.67,Low,23,0,22.75,25.63
2,26.27,46.35,High,8,4,55.69,56.02
2,26.39,32.45,Low,6,3,50.45,48.08
3,31.97,51.67,Medium,10,5,46.03,47.59
1,12.87,38.59,Low,20,2,15.69,18.17
2,29.72,38.3,Medium,11,3,60.76,59.69
1,16.78,26.18,Low,2,2,35.74,37.27
1,12.41,27.42,High,7,3,42.33,43.33
1,14.41,54.51,Medium,19,0,16.19,18.07
3,39.19,38.28,Low,5,2,59.66,60.8
1,14.35,39.91,Low,15,3,22.04,19.94
2,23.19,28.05,High,17,6,79.17,80.29
1,14.26,25.19,Medium,23,3,40.22,41.68
2,20.77,46.97,High,7,2,44.91,43.59
3,30.18,39.38,Medium,3,5,54.33,56.44
2,28.06,30.91,Low,17,2,58.24,55.75
3,34.47,51.07,Low,0,3,41.0,39.34
2,24.96,48.16,Low,12,3,31.94,31.74
1,14.05,42.87,Low,20,2,18.54,20.77
2,20.9,25.41,Medium,12,5,63.24,61.25
2,23.74,36.58,Medium,19,4,48.82,49.23
2,27.9,28.99,Low,14,3,58.23,58.02
2,22.52,33.92,Medium,1,3,52.11,51.4
1,13.51,39.36,Medium,1,2,28.59,27.45
1,17.28,40.37,Low,9,2,24.59,25.29
3,30.4,47.05,Medium,17,0,48.2,46.54
2,29.99,30.23,Medium,3,6,73.77,74.55
2,26.81,32.68,Low,23,0,53.53,51.1
1,12.97,26.1,High,15,2,46.84,46.01
2,23.4,46.96,Low,20,2,26.46,28.07
2,24.01,39.58,High,5,5,54.61,56.69
3,44.54,33.79,Low,7,3,78.82,79.23
1,17.46,50.16,Low,18,2,23.07,20.59
2,22.39,52.56,Low,1,3,25.0,25.72
2,25.25,40.42,Low,22,5,37.53,38.63
1,17.12,40.87,High,19,0,38.01,38.22
1,12.38,51.37,High,21,6,26.0,24.46
2,21.3,31.01,High,1,1,61.2,63.95
1,16.59,39.12,Low,8,6,26.61,24.43
3,39.69,25.04,High,8,3,153.77,153.45
1,12.79,43.6,High,21,0,28.67,28.27
3,37.33,43.75,High,6,3,79.55,80.35
1,13.86,37.52,Medium,5,4,26.24,28.19
2,21.61,38.48,Medium,16,1,41.67,41.78
1,12.22,42.73,High,9,1,28.88,27.05
1,13.94,30.38,Medium,16,0,35.47,33.5
3,31.11,34.12,Low,9,6,56.64,54.26
3,41.26,28.94,Medium,22,5,104.41,107.14
2,28.83,34.46,High,18,6,80.65,79.95
2,21.9,27.34,High,2,2,74.22,76.95
1,14.68,33.49,Medium,18,6,37.38,34.58
2,21.49,41.31,Low,0,1,29.41,31.58
3,37.74,28.76,Low,4,1,80.98,78.03
2,29.83,40.8,Low,14,3,43.61,43.25
3,33.09,31.55,High,15,4,100.94,101.74
2,28.37,30.17,High,13,0,92.22,91.8
1,14.85,53.21,High,19,6,29.03,28.03
2,22.81,30.59,Medium,21,5,57.75,56.9
1,17.11,28.95,Low,23,2,34.47,37.17
1,15.74,52.2,Medium,14,6,26.8,23.9
2,28.43,30.16,Medium,5,5,73.32,72.62
1,12.37,40.22,Medium,1,2,20.02,21.73
1,14.38,32.44,Low,6,6,27.12,28.18
3,44.04,35.36,Low,20,1,74.3,75.9
3,35.45,53.27,Medium,4,4,49.13,50.15
2,25.39,43.92,High,14,4,51.64,53.61
1,13.33,51.72,Low,6,1,14.58,17.05
3,31.47,46.31,Low,9,3,40.75,40.66
1,12.93,53.05,Low,17,4,12.63,13.75
1,17.01,47.84,High,22,3,35.93,35.86
1,12.32,44.67,Medium,0,0,21.08,21.41
3,38.77,40.35,Medium,14,5,76.07,73.92
1,14.64,46.09,Medium,20,6,24.03,25.04
1,15.97,37.49,High,10,1,44.87,42.09
1,13.08,30.54,High,15,2,39.96,42.29
2,28.2,36.62,Low,13,2,43.53,44.36
2,27.74,42.12,High,21,3,59.29,62.04
2,20.27,26.14,High,6,1,76.99,74.55
1,13.28,47.65,Medium,18,6,21.95,20.36
1,13.38,48.6,Medium,19,2,21.83,20.39
1,15.62,37.56,Medium,16,6,31.98,31.23
1,15.34,31.21,Medium,6,2,34.32,35.09
2,21.25,30.42,High,5,4,67.0,65.49
2,20.8,25.24,Medium,10,5,62.79,61.3
1,15.71,52.97,Medium,6,5,24.38,23.64
2,29.79,50.19,Low,1,0,36.64,34.64
3,32.81,53.07,Medium,11,6,50.05,48.06
3,30.2,54.25,High,19,4,54.52,54.62
2,29.42,35.62,Low,15,6,53.87,51.47
3,35.4,49.13,High,8,5,68.18,70.91
2,26.83,41.65,Low,5,6,36.69,39.62
2,29.79,41.19,Medium,18,2,55.33,55.36
3,37.09,52.89,Low,4,1,42.39,41.3
3,35.2,34.69,Low,3,4,62.36,59.71
3,40.65,36.92,High,22,3,102.96,104.0
1,15.96,48.32,High,15,1,31.01,31.28
1,17.99,27.5,Medium,1,4,46.14,49.04
2,29.19,44.79,Low,14,1,37.94,40.19
2,22.56,35.21,Medium,14,6,49.6,47.53
1,17.87,45.94,High,16,1,36.11,35.77
1,15.35,38.43,High,7,3,36.65,38.15
1,16.53,47.56,Medium,5,3,27.92,27.08
2,23.92,27.07,Medium,2,5,67.6,66.06
2,22.35,34.57,Medium,9,3,49.85,47.95
2,20.65,26.37,Medium,23,3,58.13,57.65
2,21.18,34.58,Medium,1,5,48.77,47.26
1,12.8,36.93,Medium,20,5,26.22,26.17
3,33.77,34.08,Medium,18,3,76.35,74.95
2,22.95,27.74,Low,11,4,51.35,49.42
1,17.26,28.58,Low,20,1,39.5,37.63
2,21.0,42.81,Low,12,3,28.61,28.5
1,13.48,51.68,Medium,17,3,17.8,17.85
3,38.48,34.22,Low,1,5,64.26,66.99
1,17.88,45.34,Low,3,3,19.59,22.56
2,23.44,25.16,High,7,6,88.86,88.06
2,27.47,41.61,High,5,1,63.42,64.52
3,44.06,34.91,Low,21,5,75.59,76.66
2,24.54,30.07,Low,22,6,47.47,49.49
1,17.5,36.81,Low,19,5,31.81,29.0
1,15.41,36.25,Low,13,0,25.32,27.26
3,42.16,30.36,Low,13,1,86.72,85.18
2,20.82,29.4,Medium,22,1,51.87,52.62
3,31.22,51.95,Low,13,5,38.03,37.23
2,24.2,48.63,Medium,14,1,38.68,36.32
1,15.79,47.75,Low,12,2,19.29,18.02
1,12.37,32.0,High,20,6,40.22,38.86
3,35.81,25.68,Low,18,0,85.84,82.98
2,24.59,41.32,Medium,21,1,45.7,43.36
3,34.49,44.33,Low,0,1,50.2,47.47
1,13.94,31.52,High,21,4,42.37,43.41
2,27.19,41.12,High,4,6,63.4,62.68
2,22.84,26.71,Low,12,5,51.79,53.14
3,39.2,48.61,Low,12,3,49.92,46.99
1,17.29,43.08,Medium,18,5,29.26,29.12
1,17.97,25.38,High,16,2,64.17,66.85
3,32.53,50.17,High,22,1,60.92,63.05
1,15.92,35.86,Medium,18,5,33.08,31.36
2,24.96,45.44,High,8,2,54.43,52.01
2,28.73,29.68,Medium,23,2,73.03,73.39
1,12.69,34.28,High,19,0,35.36,35.06
1,13.67,35.68,Low,5,1,23.17,23.93
2,28.26,34.5,High,13,6,82.33,79.47
3,33.21,28.5,Medium,13,5,88.55,85.77
3,34.76,35.68,Medium,1,3,76.87,74.87
2,20.74,44.45,Low,12,5,28.41,28.36
2,24.72,26.91,Medium,0,5,70.57,67.64
2,27.84,38.22,Low,22,4,44.06,42.35
3,36.09,48.44,Low,9,3,44.07,46.2
3,43.73,35.57,High,7,4,120.47,118.09
2,28.07,32.54,Low,20,1,51.78,52.91
3,33.79,37.27,High,19,6,88.73,86.84
3,43.39,52.09,Low,14,3,49.53,50.17
1,13.63,39.76,High,2,1,33.17,32.71
3,39.94,25.77,Medium,13,0,115.99,116.3
3,37.01,42.67,Medium,8,1,65.17,63.08
2,25.42,33.41,Low,14,1,44.0,44.92
2,20.3,54.78,Medium,8,4,30.74,29.25
2,23.22,42.0,Medium,18,2,40.14,39.93
1,17.69,37.22,Low,2,5,31.78,30.3
3,37.43,34.33,Low,13,2,67.57,66.39
1,14.16,25.05,Low,3,4,32.63,34.07
2,28.61,42.38,Medium,2,3,49.88,49.28
1,12.02,43.99,Medium,5,2,19.35,20.63
2,26.1,43.52,Low,17,3,34.16,34.75
3,38.09,28.06,Medium,3,3,100.05,101.6
1,14.03,51.73,High,12,3,25.08,25.32
3,43.56,51.82,Medium,21,5,63.26,62.44
2,30.0,47.57,Low,13,6,36.28,38.77
3,43.47,31.37,Low,21,3,86.89,84.45
3,39.33,34.12,Low,0,4,69.8,69.72
2,21.0,41.31,Low,1,3,31.41,29.34
2,20.34,36.24,Medium,18,0,40.32,42.26
3,42.38,34.79,Low,1,3,73.79,74.81
3,38.32,29.82,Medium,16,6,99.26,96.26
3,40.18,41.73,Low,15,5,57.53,56.03
1,12.77,28.24,Medium,5,3,30.11,33.07
3,34.22,35.06,Medium,2,5,73.71,72.19
3,35.64,51.16,Medium,21,4,55.49,53.27
3,33.48,38.22,Low,11,1,51.74,54.47
1,16.57,31.38,Medium,15,4,44.19,41.34
1,17.66,52.15,High,1,4,30.52,32.67
3,44.16,46.36,High,5,1,90.78,90.74
3,35.24,29.06,High,18,1,118.97,116.4
3,44.2,33.93,Low,0,0,76.6,76.61
1,13.09,29.59,Low,22,5,27.47,24.56
3,41.16,36.83,High,5,3,103.44,105.61
1,12.57,26.65,Low,8,4,25.63,27.2
1,12.79,49.86,High,7,5,20.45,23.19
2,20.95,40.57,Medium,20,1,36.83,39.53
1,13.36,35.24,Low,0,1,21.15,23.49
2,21.18,40.89,Medium,22,0,38.94,39.61
1,15.63,26.08,Medium,9,1,47.7,45.31
1,15.71,54.77,Low,17,0,17.88,17.77
1,17.18,30.63,Low,2,5,34.33,34.57
3,38.07,30.01,High,21,4,124.17,122.46
3,44.12,25.75,Low,9,2,106.94,104.75
3,36.39,34.14,Low,12,0,62.4,64.59
1,16.97,46.05,Low,23,4,20.64,21.74
3,35.15,38.7,Low,10,3,55.75,53.9
3,30.14,50.44,Low,14,0,36.15,33.99
3,38.0,32.34,High,12,1,112.16,111.66
1,17.86,28.12,Low,23,3,37.86,36.46
1,16.55,25.29,Low,8,5,44.09,41.12
1,14.12,27.72,High,9,6,47.33,48.43
2,24.63,50.8,Low,22,4,26.02,28.55
2,20.79,28.8,Low,16,1,39.7,41.32
1,13.68,46.09,Low,4,4,15.53,16.68
1,14.67,53.81,Medium,16,2,24.22,21.7
1,14.69,40.21,High,19,5,35.41,37.03
3,43.43,26.78,Medium,0,1,123.48,122.17
1,15.66,52.25,Medium,0,0,18.77,21.44
2,26.31,46.21,Low,20,3,34.35,34.12
3,40.78,44.3,Low,3,6,52.11,54.9
3,33.45,27.6,High,23,3,114.56,116.06
2,27.67,37.85,Medium,21,3,53.73,55.25
3,36.13,28.07,Low,17,1,78.43,77.6
2,23.71,52.62,Low,3,6,31.47,28.95
3,32.9,32.8,High,10,0,91.41,94.4
1,13.27,54.18,Medium,1,5,18.57,16.97
2,21.85,34.75,High,7,5,59.09,61.64
3,30.66,38.45,High,9,0,76.68,75.83
2,25.29,40.81,Medium,13,4,48.69,48.22
2,28.64,25.92,High,17,6,108.35,105.94
1,12.44,26.44,Medium,10,4,34.14,34.21
1,15.77,46.46,High,23,1,30.87,33.18
3,33.86,44.05,High,19,3,72.84,74.31
1,14.55,32.39,Medium,8,4,35.75,33.99
1,16.39,49.61,Medium,15,0,26.42,25.18
3,36.74,43.76,Low,14,3,48.66,50.26
3,43.03,36.29,Low,0,4,68.47,69.71
2,25.97,38.1,Medium,9,6,52.94,51.47
3,30.6,50.84,Medium,13,3,42.03,43.8
1,14.78,40.17,Medium,15,1,29.37,29.06
3,33.53,35.3,Low,0,0,55.3,57.47
2,24.2,37.42,High,12,1,59.96,62.14
2,24.7,40.56,Low,13,3,36.06,36.1
2,27.95,42.13,High,17,6,61.32,61.86
2,20.48,29.02,Low,11,6,39.59,40.95
1,12.44,52.76,Medium,18,0,19.56,17.27
2,29.9,42.48,Low,5,5,43.63,41.71
1,16.5,38.59,High,14,6,43.91,41.59
1,13.16,45.71,Medium,12,5,20.93,23.38
1,12.51,50.88,Medium,11,6,20.47,17.53
1,12.34,48.55,Medium,3,6,21.82,19.22
2,24.59,27.4,Medium,20,4,69.38,68.38
2,24.87,28.77,Low,14,0,48.73,51.02
3,38.24,52.23,Medium,6,0,56.68,55.18
2,25.61,31.79,High,22,5,78.0,77.53
1,12.98,36.66,Medium,6,4,25.78,24.58
1,12.78,28.54,High,9,2,41.39,43.66
2,20.98,54.52,Low,0,0,24.65,24.22
2,21.67,26.65,Medium,10,0,64.31,62.47
2,25.66,48.98,Low,2,6,32.39,30.47
2,24.78,35.35,High,17,1,64.92,65.65
1,15.02,36.68,High,13,3,41.95,39.0
3,30.46,37.99,Medium,2,3,56.28,58.37
1,17.66,28.52,Low,0,2,36.15,38.57
3,37.62,32.07,High,20,3,112.1,110.67
2,23.72,42.66,High,11,1,51.47,53.17
2,29.98,42.23,Low,8,4,39.45,40.7
3,31.97,47.26,Low,0,2,39.42,39.2
3,44.03,46.59,Low,1,6,55.56,56.24
3,42.53,35.24,Low,14,0,70.26,71.96
3,41.95,35.27,Low,20,5,71.21,72.09
2,27.43,34.17,Medium,18,4,62.11,61.84
2,22.42,39.6,Low,2,4,32.88,32.6
3,31.95,50.58,High,19,0,57.28,59.7
2,28.37,43.21,Medium,18,4,50.13,49.85
2,29.45,49.91,Medium,17,1,43.26,44.81
1,14.77,38.58,Medium,18,5,24.29,26.79
3,43.52,43.71,Low,21,4,62.26,60.72
2,25.1,42.0,Low,3,4,35.53,35.3
2,27.38,48.02,Low,21,6,29.87,32.26
2,27.97,51.91,Low,3,2,33.8,31.48
2,25.34,43.04,Low,13,6,34.99,37.03
3,44.28,30.38,High,18,2,143.41,141.64
1,16.21,34.05,Low,14,6,26.25,27.31
2,25.21,31.76,Medium,7,5,60.37,59.5
1,17.51,27.21,Low,4,3,38.55,37.62
3,32.65,41.9,Low,10,1,46.47,45.19
1,17.44,37.6,Medium,4,0,39.43,36.62
1,16.26,50.32,High,13,0,32.28,32.92
2,26.46,34.58,Low,2,4,44.41,44.51
1,14.56,26.85,Medium,15,1,41.4,40.55
1,13.58,36.39,Medium,19,4,25.61,26.47
3,33.83,36.32,Medium,8,0,66.52,68.02
3,40.82,52.03,Low,23,3,48.42,48.78
2,29.36,50.13,Medium,10,6,40.78,42.74
1,13.64,29.37,Medium,9,2,32.58,34.82
2,29.78,46.34,Low,23,3,34.08,36.83
2,27.97,51.75,Medium,5,3,41.08,38.91
2,29.11,51.67,Medium,23,0,42.09,43.56
1,17.91,30.57,Medium,20,5,42.69,44.22
2,22.47,36.45,Medium,16,2,47.4,47.07
1,16.44,52.23,Low,23,6,15.98,18.96
1,15.56,45.96,High,5,4,33.07,32.73
3,41.35,44.67,High,10,6,89.66,89.39
1,17.48,37.28,High,13,5,43.84,46.13
3,41.72,39.61,Medium,7,1,78.88,79.78
2,29.44,36.98,Medium,19,4,61.92,61.4
1,12.16,26.75,Low,3,4,29.27,27.39
1,16.65,31.79,Medium,23,1,42.72,41.28
3,31.14,48.31,High,7,0,58.91,61.09
2,27.07,36.79,Medium,23,1,54.97,56.29
3,39.43,29.1,Medium,6,1,103.28,100.96
1,15.78,42.37,Medium,0,1,28.62,28.69
1,12.17,41.56,High,5,3,29.96,29.81
1,12.22,47.58,Medium,15,2,21.13,18.6
1,14.16,54.45,High,18,5,25.57,23.54
2,20.29,54.47,High,16,5,37.32,35.7
2,20.73,30.75,Low,23,3,41.98,39.71
2,22.21,27.84,Medium,15,0,62.89,60.23
1,16.67,42.5,Low,13,3,22.07,24.08
1,12.63,25.55,Low,5,6,33.53,30.95
2,29.55,47.11,High,19,4,60.26,59.12
3,30.82,26.44,Low,4,3,66.86,68.08
1,14.27,40.11,Medium,3,4,29.68,28.04
1,14.58,33.0,Low,17,2,23.65,26.3
3,40.78,47.05,Medium,21,2,67.98,65.96
2,26.03,53.0,High,9,6,49.6,46.77
1,17.82,28.9,Low,10,5,40.78,38.2
3,31.9,53.79,Medium,16,3,46.95,44.86
1,14.0,51.19,Low,12,5,16.06,16.31
1,16.82,32.61,Low,4,5,29.32,30.6
3,38.35,30.54,Low,6,2,71.2,73.72
2,28.67,32.72,Low,2,0,53.5,52.61
1,17.49,43.67,High,23,5,42.75,40.41
3,43.25,26.57,Low,2,1,100.61,98.9
3,44.26,43.98,High,22,1,95.4,96.51
3,35.89,54.36,Low,15,4,40.09,37.98
1,16.22,54.49,Low,9,4,14.94,16.25
1,16.68,53.28,Low,16,3,17.79,20.44
2,29.61,35.29,High,4,6,79.2,80.0
2,28.79,44.12,Low,12,1,42.88,40.71
2,24.05,32.48,Medium,19,6,52.46,53.71
3,42.08,53.85,Medium,18,6,60.77,59.55
3,42.1,43.75,Medium,10,4,71.93,73.15
3,43.15,46.37,Low,7,4,56.02,56.0
1,13.31,51.79,High,10,4,24.19,24.2
1,16.44,52.57,Medium,22,5,21.08,23.46
1,14.79,25.24,High,3,6,56.42,57.47
2,27.77,46.03,Medium,15,0,48.55,46.02
1,17.99,53.32,Medium,16,5,25.42,27.24
1,16.67,53.34,Low,20,0,19.17,19.54
1,12.84,47.58,Low,2,3,20.09,17.43
1,12.26,26.46,Medium,17,2,36.17,35.88
1,12.14,35.57,High,14,6,32.75,34.28
1,13.38,29.89,Medium,11,3,33.35,35.21
2,22.29,32.47,Low,0,5,40.02,39.28
1,13.14,41.04,Medium,22,0,24.76,23.6
3,39.97,25.16,High,9,5,153.41,153.19
1,13.14,30.41,Low,12,3,23.26,24.9
2,27.97,39.77,High,13,1,71.06,68.74
2,25.94,36.26,High,23,6,68.54,67.63
2,21.74,45.57,High,16,3,45.89,44.69
3,36.18,52.76,Low,4,5,44.5,42.51
3,30.06,46.0,Low,2,0,37.91,40.35
1,15.6,49.1,High,9,1,27.69,29.46
1,12.63,30.09,Medium,9,3,28.53,30.1
2,26.7,54.18,Medium,19,4,37.59,35.17
3,34.28,27.11,Medium,1,5,91.89,94.14
3,37.55,43.01,Low,12,0,50.97,53.79
2,20.53,43.75,Medium,16,5,39.14,36.81
3,40.05,37.09,Medium,3,1,83.15,80.58
3,30.93,53.86,Low,23,4,37.64,36.1
3,30.35,46.24,High,17,6,65.13,64.8
2,27.26,49.43,Medium,22,2,41.43,42.21
3,41.35,30.36,Medium,10,0,101.99,101.6
2,21.47,30.64,Medium,21,4,52.72,53.9
2,23.06,37.63,Medium,3,3,50.61,47.85
3,34.6,29.78,Low,0,3,72.46,71.22
3,37.13,46.36,High,14,4,75.53,74.94
3,39.45,30.01,High,9,0,124.32,126.26
2,20.52,45.98,Medium,10,1,31.98,32.84
2,21.04,40.05,Medium,4,1,41.97,40.7
1,17.2,27.43,Low,3,6,35.95,38.38
1,13.96,27.65,Medium,16,0,37.59,36.96
3,44.28,49.57,Medium,21,0,67.14,66.34
1,16.84,49.86,Medium,7,1,27.76,25.89
2,28.34,43.8,Low,14,1,41.32,39.86
2,25.01,53.47,High,8,5,47.66,45.71
2,24.12,52.53,Medium,6,1,33.98,33.68
3,37.89,33.51,High,19,1,112.15,109.96
1,17.88,28.73,High,19,2,57.49,58.51
1,15.78,31.9,Medium,11,0,40.6,38.76
1,15.1,35.18,Medium,19,3,29.77,32.56
2,22.37,45.86,Medium,17,0,33.82,34.98
3,33.1,54.38,High,13,0,59.67,60.11
2,26.81,53.16,Low,11,2,30.3,30.14
2,29.32,32.24,High,13,0,86.17,88.98
3,32.39,45.74,High,19,5,67.13,68.65
1,16.81,51.04,Medium,22,3,22.19,23.53
1,12.96,43.96,Low,4,2,21.91,19.63
3,32.87,52.5,Low,20,1,36.42,37.12
3,33.13,40.55,Medium,2,6,57.11,59.35
2,26.7,41.39,High,9,0,61.04,61.88
2,21.37,40.92,Low,5,6,28.7,31.16
1,16.48,48.0,High,15,6,29.58,31.56
3,39.56,36.96,Medium,7,0,82.33,79.63
2,28.92,25.45,Low,21,0,72.17,69.52
2,20.63,45.79,Low,23,3,30.74,28.82
1,15.16,51.96,Medium,9,5,20.86,23.15
3,36.51,30.81,Low,2,3,70.27,72.64
3,37.44,28.22,Medium,1,0,98.04,99.18
3,35.6,40.94,High,8,4,79.61,81.59
2,20.9,46.22,Medium,17,0,36.0,33.84
1,12.69,33.81,High,7,2,34.87,34.94
3,37.27,30.16,Medium,5,5,92.2,94.56
2,26.55,38.7,Low,23,2,41.09,43.11
1,15.68,33.23,Low,0,2,27.34,29.49
3,40.96,54.78,Low,23,1,43.56,45.41
2,28.59,43.57,Low,23,1,38.29,38.22
2,29.74,51.53,Medium,10,2,44.28,42.84
2,28.29,50.65,Low,10,4,34.89,34.87
2,24.81,30.59,Medium,1,1,64.33,61.98
1,15.86,27.2,Medium,9,5,43.18,43.75
3,41.68,51.06,Low,6,2,48.77,48.35
2,28.65,50.15,Medium,14,1,45.86,44.27
2,24.5,53.1,Medium,1,6,36.11,34.22
1,15.06,46.77,High,15,1,28.74,30.06
3,31.26,43.05,High,18,5,69.07,70.93
1,15.65,25.09,Low,5,4,39.81,38.3
3,43.42,44.08,Low,2,6,57.56,59.19
3,30.71,32.16,Low,21,4,56.31,58.26
2,25.09,30.62,Low,11,0,44.84,47.82
2,20.32,48.75,Medium,20,4,30.19,31.77
3,33.28,41.9,High,9,1,73.66,76.23
2,21.4,25.58,High,2,4,79.41,80.16
2,22.53,47.13,Low,0,4,28.82,29.56
1,17.65,32.01,Low,1,5,32.2,32.93
1,13.08,48.86,Low,2,2,18.28,16.31
1,15.9,41.45,Low,10,4,19.47,21.13
2,22.19,40.05,Medium,23,6,39.86,41.19
3,43.54,37.48,High,7,6,113.36,111.83
1,16.4,46.27,High,15,5,33.54,35.76
1,17.06,32.5,Low,1,3,31.6,30.56
2,28.38,38.85,Medium,14,0,54.93,53.7
3,34.84,52.32,Low,11,4,40.87,38.66
1,16.21,38.21,Medium,9,3,31.58,30.86
2,23.9,44.06,Medium,17,1,40.18,40.78
3,36.21,34.59,Medium,8,6,76.41,77.76
2,24.42,52.05,Medium,21,5,35.71,35.42
2,21.66,44.57,High,13,4,46.06,48.23
3,37.5,43.88,High,10,0,80.83,81.28
3,38.4,43.06,High,3,0,83.4,85.99
1,15.82,42.54,Medium,19,5,30.97,29.8
3,44.18,43.34,Medium,1,2,78.74,78.12
1,17.78,54.3,Low,22,5,15.43,18.35
1,15.26,39.51,Medium,2,0,30.4,29.8
3,38.84,34.21,Medium,22,1,88.43,85.67
1,15.11,33.05,High,1,3,46.88,44.03
3,34.84,26.81,Low,0,1,79.65,76.88
3,30.36,32.69,High,9,6,86.13,88.98
2,20.8,49.71,Low,20,3,22.89,23.38
1,17.41,32.67,Medium,0,4,43.82,41.11
2,29.95,33.4,High,16,2,85.96,85.72
2,22.55,45.62,Medium,10,5,36.59,35.73
2,24.56,52.52,Low,23,0,24.87,27.74
3,33.54,28.33,High,4,3,115.01,113.95
3,44.39,42.13,Medium,0,4,79.54,77.36
2,28.02,47.36,High,10,2,58.34,57.47
3,41.81,36.38,High,16,6,111.62,109.93
3,41.97,26.34,High,5,0,156.29,154.3
2,24.91,26.52,Medium,19,0,71.41,68.9
2,27.62,44.57,Medium,0,3,49.4,47.48
1,17.79,52.05,Low,21,6,19.38,19.33
3,35.82,43.44,High,6,5,80.77,79.8
1,12.67,44.96,Medium,3,6,19.41,20.39
1,17.79,33.14,Low,23,3,31.92,32.99
2,28.47,38.21,Medium,4,4,56.75,56.1
1,13.8,41.61,Medium,6,1,22.1,23.86
1,15.29,48.39,High,13,5,26.42,28.57
1,13.79,26.14,Medium,14,3,37.22,39.89
3,33.45,27.41,Low,12,2,73.71,72.99
2,26.55,38.95,Medium,9,2,51.37,50.43
1,13.25,44.52,Medium,18,1,21.71,22.46
2,23.29,31.17,Low,21,5,42.79,42.92
2,24.47,38.22,Medium,23,4,49.5,49.75
1,17.81,31.67,High,16,1,50.41,52.89
1,13.33,33.69,Medium,23,6,27.35,28.74
1,13.94,53.98,Low,18,0,13.35,14.04
3,40.53,29.83,Medium,10,1,100.96,102.63
2,23.82,31.18,Medium,8,2,56.43,55.66
1,17.5,34.8,Medium,2,6,36.71,38.06
3,42.89,41.35,Low,18,4,61.84,60.97
1,17.7,30.14,Low,3,4,35.23,35.92
3,44.07,46.03,Medium,10,1,75.53,72.57
3,39.75,44.33,Low,20,3,53.54,52.18
3,35.44,38.28,High,10,2,87.36,90.26
1,16.19,35.99,Medium,18,1,32.48,33.79
1,17.31,46.41,Medium,0,0,29.16,28.3
3,39.03,29.16,Medium,11,4,99.25,98.41
3,30.03,40.08,High,5,5,70.93,73.12
2,22.15,28.26,Low,5,2,47.79,46.24
2,21.6,25.79,High,10,3,83.14,81.24
2,29.51,34.57,Medium,23,1,66.79,64.4
3,41.87,44.63,Medium,9,4,69.89,71.02
3,41.46,43.19,Medium,7,4,70.49,70.36
3,44.17,35.43,Low,4,1,75.42,75.62
3,43.61,26.51,Medium,0,0,125.29,124.09
2,29.03,54.25,Low,15,2,32.15,32.58
1,16.03,29.06,High,21,2,52.38,53.86
2,26.77,36.77,Low,1,1,42.26,44.39
1,15.81,39.31,High,17,4,40.68,38.99
2,23.09,27.72,Low,15,4,50.81,50.96
3,36.01,37.57,Medium,8,2,73.63,73.08
2,25.79,36.13,Low,15,5,40.01,41.3
2,22.09,50.05,Low,13,5,26.69,27.54
2,24.12,51.72,Low,20,1,25.6,27.7
1,17.07,29.31,Medium,2,2,44.65,44.37
3,35.26,29.68,Low,15,6,74.84,73.05
2,26.8,41.2,Low,23,0,40.04,40.03
1,17.1,38.61,Medium,9,3,35.96,33.3
3,35.02,38.96,High,14,3,86.62,88.14
2,28.95,44.49,Medium,16,4,45.97,48.25
1,13.5,52.8,Low,0,1,16.31,15.56
